"id","highTeam.x","season.x","lowTeam.x","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","season.y","daynum","wteam","wscore","lteam","lscore","numot","lowTeamWon","lowTeam.y","highTeam.y","lhWinDiff","pred.algo","pred.lhWinDiff","pred.seeds"
"P_577_595","595","P","577",0.68904589658444,"X01","Z10","01","10",30,4,21,10,0.882352941176471,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.204933586337761,0.78125,0.704933586337761,0.77
"P_577_602","602","P","577",0.60341393951947,"X01","W08","01","08",30,4,26,6,0.882352941176471,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0698529411764706,0.633802816901408,0.569852941176471,0.71
"P_577_603","603","P","577",0.65904589658444,"X01","Z06","01","06",30,4,21,10,0.882352941176471,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.204933586337761,0.78125,0.704933586337761,0.65
"P_577_604","604","P","577",0.698301097612958,"X01","W10","01","10",30,4,21,11,0.882352941176471,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.226102941176471,0.797101449275362,0.726102941176471,0.77
"P_577_607","607","P","577",0.677364823691908,"X01","Y11","01","11",30,4,23,9,0.882352941176471,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.163602941176471,0.74585635359116,0.663602941176471,0.8
"P_577_610","610","P","577",0.828327255892641,"X01","X16","01","16",30,4,23,8,0.882352941176471,0.741935483870968,"P",137,577,87,610,45,0,1,577,610,0.140417457305503,0.72289156626506,0.640417457305503,0.95
"P_577_623","623","P","577",0.716378203105276,"X01","Z09","01","09",30,4,19,13,0.882352941176471,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.288602941176471,0.836909871244635,0.788602941176471,0.74
"P_577_626","626","P","577",0.753878203105276,"X01","W14","01","14",30,4,19,13,0.882352941176471,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.288602941176471,0.836909871244635,0.788602941176471,0.89
"P_577_636","636","P","577",0.440081351689612,"X01","Z01","01","01",30,4,32,2,0.882352941176471,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0588235294117647,0.319148936170213,0.441176470588235,0.5
"P_577_637","637","P","577",0.65154589658444,"X01","Y05","01","05",30,4,21,10,0.882352941176471,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.204933586337761,0.78125,0.704933586337761,0.62
"P_577_640","640","P","577",0.605164884135472,"X01","W04","01","04",30,4,25,8,0.882352941176471,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.124777183600713,0.705882352941177,0.624777183600713,0.59
"P_577_648","648","P","577",0.63499957250342,"X01","W15","01","15",30,4,27,5,0.882352941176471,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0386029411764706,0.581395348837209,0.538602941176471,0.92
"P_577_651","651","P","577",0.616697138314785,"X01","Z04","01","04",30,4,25,9,0.882352941176471,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.147058823529412,0.72972972972973,0.647058823529412,0.59
"P_577_660","660","P","577",0.733529411764706,"X01","W11","01","11",30,4,20,14,0.882352941176471,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.294117647058823,0.84,0.794117647058823,0.8
"P_577_666","666","P","577",0.676697138314785,"X01","X12","01","12",30,4,25,9,0.882352941176471,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.147058823529412,0.72972972972973,0.647058823529412,0.83
"P_577_670","670","P","577",0.833878203105276,"X01","X08","01","08",30,4,19,13,0.882352941176471,0.59375,"P",139,577,73,670,71,0,1,577,670,0.288602941176471,0.836909871244635,0.788602941176471,0.71
"P_577_671","671","P","577",0.735877869440459,"X01","Y10","01","10",30,4,18,14,0.882352941176471,0.5625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.319852941176471,0.853658536585366,0.819852941176471,0.77
"P_577_676","676","P","577",0.692012204366283,"X01","X11","01","11",30,4,22,10,0.882352941176471,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.194852941176471,0.77319587628866,0.694852941176471,0.8
"P_577_682","682","P","577",0.696716366488927,"X01","Z13","01","13",30,4,22,9,0.882352941176471,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.172675521821632,0.754189944134078,0.672675521821632,0.86
"P_577_688","688","P","577",0.736263216952225,"X01","X15","01","15",30,4,19,10,0.882352941176471,0.655172413793103,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.227180527383367,0.797872340425532,0.727180527383367,0.92
"P_577_708","708","P","577",0.57331599055372,"X01","W02","01","02",30,4,26,7,0.882352941176471,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0944741532976827,0.668789808917198,0.594474153297683,0.53
"P_577_717","717","P","577",0.55841393951947,"X01","Z02","01","02",30,4,26,6,0.882352941176471,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0698529411764706,0.633802816901408,0.569852941176471,0.53
"P_577_718","718","P","577",0.688196282984132,"X01","X13","01","13",30,4,24,9,0.882352941176471,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.155080213903743,0.737704918032787,0.655080213903743,0.86
"P_577_720","720","P","577",0.440081351689612,"X01","W01","01","01",30,4,32,2,0.882352941176471,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0588235294117647,0.319148936170213,0.441176470588235,0.5
"P_577_723","723","P","577",0.607292780748663,"X01","Y09","01","09",30,4,27,6,0.882352941176471,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0641711229946523,0.625,0.564171122994652,0.74
"P_577_729","729","P","577",0.73084238974182,"X01","X10","01","10",30,4,19,14,0.882352941176471,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.306595365418895,0.846774193548387,0.806595365418895,0.77
"P_577_731","731","P","577",0.52999957250342,"X01","Y01","01","01",30,4,27,5,0.882352941176471,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0386029411764706,0.581395348837209,0.538602941176471,0.5
"P_577_736","736","P","577",0.648631713554987,"X01","W13","01","13",30,4,24,6,0.882352941176471,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0823529411764705,0.652173913043478,0.582352941176471,0.86
"P_577_738","738","P","577",0.584630574003795,"X01","Z03","01","03",30,4,25,7,0.882352941176471,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.101102941176471,0.67741935483871,0.601102941176471,0.56
"P_577_743","743","P","577",0.644653163152053,"X01","Z12","01","12",30,4,27,7,0.882352941176471,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0882352941176471,0.660377358490566,0.588235294117647,0.83
"P_577_754","754","P","577",0.452046568627451,"X01","X02","01","02",30,4,30,2,0.882352941176471,0.9375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0551470588235294,0.333333333333333,0.444852941176471,0.53
"P_577_757","757","P","577",0.77741491006246,"X01","Y15","01","15",30,4,16,13,0.882352941176471,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.330628803245436,0.859030837004405,0.830628803245436,0.92
"P_577_778","778","P","577",0.668301097612958,"X01","Y06","01","06",30,4,21,11,0.882352941176471,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.226102941176471,0.797101449275362,0.726102941176471,0.65
"P_577_782","782","P","577",0.749019892289605,"X01","Z14","01","14",30,4,20,13,0.882352941176471,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.276292335115864,0.829787234042553,0.776292335115864,0.89
"P_577_786","786","P","577",0.58081599055372,"X01","W03","01","03",30,4,26,7,0.882352941176471,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0944741532976827,0.668789808917198,0.594474153297683,0.56
"P_577_789","789","P","577",0.614630574003795,"X01","X07","01","07",30,4,25,7,0.882352941176471,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.101102941176471,0.67741935483871,0.601102941176471,0.68
"P_577_790","790","P","577",0.723342389741821,"X01","X09","01","09",30,4,19,14,0.882352941176471,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.306595365418895,0.846774193548387,0.806595365418895,0.74
"P_577_793","793","P","577",0.584653163152053,"X01","X04","01","04",30,4,27,7,0.882352941176471,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0882352941176471,0.660377358490566,0.588235294117647,0.59
"P_577_794","794","P","577",0.635827255892641,"X01","Z07","01","07",30,4,23,8,0.882352941176471,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.140417457305503,0.72289156626506,0.640417457305503,0.68
"P_577_805","805","P","577",0.677681731229077,"X01","W12b","01","12",30,4,22,8,0.882352941176471,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.149019607843137,0.73170731707317,0.649019607843137,0.83
"P_577_810","810","P","577",0.662012204366283,"X01","Y07","01","07",30,4,22,10,0.882352941176471,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.194852941176471,0.77319587628866,0.694852941176471,0.68
"P_577_814","814","P","577",0.78491491006246,"X01","Y16b","01","16",30,4,16,13,0.882352941176471,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.330628803245436,0.859030837004405,0.830628803245436,0.95
"P_577_817","817","P","577",0.639159663865546,"X01","Z08","01","08",30,4,24,8,0.882352941176471,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.132352941176471,0.714285714285714,0.632352941176471,0.71
"P_577_818","818","P","577",0.73834238974182,"X01","Z11a","01","11",30,4,19,14,0.882352941176471,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.306595365418895,0.846774193548387,0.806595365418895,0.8
"P_577_820","820","P","577",0.78491491006246,"X01","W16b","01","16",30,4,16,13,0.882352941176471,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.330628803245436,0.859030837004405,0.830628803245436,0.95
"P_577_822","822","P","577",0.560749036264991,"X01","Y12","01","12",30,4,29,3,0.882352941176471,0.90625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0238970588235294,0.436893203883495,0.476102941176471,0.83
"P_577_825","825","P","577",0.696968218567048,"X01","Z11b","01","11",30,4,23,11,0.882352941176471,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.205882352941176,0.781990521327014,0.705882352941176,0.8
"P_577_827","827","P","577",0.642672341663938,"X01","Z05","01","05",30,4,23,10,0.882352941176471,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.185383244206774,0.765306122448979,0.685383244206774,0.62
"P_577_829","829","P","577",0.690801097612958,"X01","W09","01","09",30,4,21,11,0.882352941176471,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.226102941176471,0.797101449275362,0.726102941176471,0.74
"P_577_840","840","P","577",0.657672341663938,"X01","W07","01","07",30,4,23,10,0.882352941176471,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.185383244206774,0.765306122448979,0.685383244206774,0.68
"P_577_843","843","P","577",0.665517424908594,"X01","W05","01","05",30,4,20,11,0.882352941176471,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.23719165085389,0.804878048780488,0.73719165085389,0.62
"P_577_849","849","P","577",0.613327255892641,"X01","Y04","01","04",30,4,23,8,0.882352941176471,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.140417457305503,0.72289156626506,0.640417457305503,0.59
"P_577_850","850","P","577",0.736700028905911,"X01","Y14","01","14",30,4,21,12,0.882352941176471,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.245989304812834,0.810810810810811,0.745989304812834,0.89
"P_577_853","853","P","577",0.611108475648324,"X01","W06","01","06",30,4,24,7,0.882352941176471,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.108159392789374,0.686274509803922,0.608159392789374,0.65
"P_592_595","595","P","592",0.622320017965179,"Y02","Z10","02","10",26,7,21,10,0.787878787878788,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.110459433040078,0.638820638820639,0.610459433040078,0.74
"P_592_602","602","P","592",0.529229312354312,"Y02","W08","02","08",26,7,26,6,0.787878787878788,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0246212121212122,0.461538461538462,0.475378787878788,0.68
"P_592_603","603","P","592",0.592320017965179,"Y02","Z06","02","06",26,7,21,10,0.787878787878788,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.110459433040078,0.638820638820639,0.610459433040078,0.62
"P_592_604","604","P","592",0.633034217754916,"Y02","W10","02","10",26,7,21,11,0.787878787878788,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.131628787878788,0.660508083140877,0.631628787878788,0.74
"P_592_607","607","P","592",0.607883462792482,"Y02","Y11","02","11",26,7,23,9,0.787878787878788,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0691287878787878,0.592405063291139,0.569128787878788,0.77
"P_592_610","610","P","592",0.632407235216047,"Y02","X16","02","16",26,7,23,8,0.787878787878788,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0459433040078201,0.563685636856369,0.54594330400782,0.92
"P_592_623","623","P","592",0.655437717139548,"Y02","Z09","02","09",26,7,19,13,0.787878787878788,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.194128787878788,0.717622080679405,0.694128787878788,0.71
"P_592_626","626","P","592",0.692937717139548,"Y02","W14","02","14",26,7,19,13,0.787878787878788,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.194128787878788,0.717622080679405,0.694128787878788,0.86
"P_592_636","636","P","592",0.376277028598,"Y02","Z01","02","01",26,7,32,2,0.787878787878788,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.153297682709447,0.188405797101449,0.346702317290553,0.47
"P_592_637","637","P","592",0.584820017965179,"Y02","Y05","02","05",26,7,21,10,0.787878787878788,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.110459433040078,0.638820638820639,0.610459433040078,0.59
"P_592_640","640","P","592",0.533345992562703,"Y02","W04","02","04",26,7,25,8,0.787878787878788,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0303030303030303,0.543080939947781,0.53030303030303,0.56
"P_592_648","648","P","592",0.560413074712644,"Y02","W15","02","15",26,7,27,5,0.787878787878788,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0558712121212122,0.407523510971787,0.444128787878788,0.89
"P_592_651","651","P","592",0.546177952399008,"Y02","Z04","02","04",26,7,25,9,0.787878787878788,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.052584670231729,0.572127139364303,0.552584670231729,0.56
"P_592_660","660","P","592",0.672966428995841,"Y02","W11","02","11",26,7,20,14,0.787878787878788,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.199643493761141,0.722222222222222,0.699643493761141,0.77
"P_592_666","666","P","592",0.606177952399008,"Y02","X12","02","12",26,7,25,9,0.787878787878788,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.052584670231729,0.572127139364303,0.552584670231729,0.8
"P_592_670","670","P","592",0.647937717139548,"Y02","X08","02","08",26,7,19,13,0.787878787878788,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.194128787878788,0.717622080679405,0.694128787878788,0.68
"P_592_671","671","P","592",0.677058982683983,"Y02","Y10","02","10",26,7,18,14,0.787878787878788,0.5625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.225378787878788,0.742857142857143,0.725378787878788,0.74
"P_592_676","676","P","592",0.624599527887571,"Y02","X11","02","11",26,7,22,10,0.787878787878788,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.100378787878788,0.628019323671497,0.600378787878788,0.77
"P_592_682","682","P","592",0.627823538007276,"Y02","Z13","02","13",26,7,22,9,0.787878787878788,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0782013685239491,0.603092783505155,0.578201368523949,0.83
"P_592_688","688","P","592",0.671070995557045,"Y02","X15","02","15",26,7,19,10,0.787878787878788,0.655172413793103,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.132706374085684,0.661577608142494,0.632706374085684,0.89
"P_592_708","708","P","592",0.5,"Y02","W02","02","02",26,7,26,7,0.787878787878788,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.5
"P_592_717","717","P","592",0.484229312354312,"Y02","Z02","02","02",26,7,26,6,0.787878787878788,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0246212121212122,0.461538461538462,0.475378787878788,0.5
"P_592_718","718","P","592",0.618173903211217,"Y02","X13","02","13",26,7,24,9,0.787878787878788,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0606060606060606,0.582089552238806,0.560606060606061,0.83
"P_592_720","720","P","592",0.376277028598,"Y02","W01","02","01",26,7,32,2,0.787878787878788,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.153297682709447,0.188405797101449,0.346702317290553,0.47
"P_592_723","723","P","592",0.532967720685112,"Y02","Y09","02","09",26,7,27,6,0.787878787878788,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0303030303030304,0.452173913043478,0.46969696969697,0.71
"P_592_729","729","P","592",0.671128894579599,"Y02","X10","02","10",26,7,19,14,0.787878787878788,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.212121212121212,0.732394366197183,0.712121212121212,0.74
"P_592_731","731","P","592",0.455413074712644,"Y02","Y01","02","01",26,7,27,5,0.787878787878788,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0558712121212122,0.407523510971787,0.444128787878788,0.47
"P_592_736","736","P","592",0.574840067340067,"Y02","W13","02","13",26,7,24,6,0.787878787878788,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0121212121212122,0.481481481481481,0.487878787878788,0.83
"P_592_738","738","P","592",0.511608177361854,"Y02","Z03","02","03",26,7,25,7,0.787878787878788,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00662878787878785,0.509803921568627,0.506628787878788,0.53
"P_592_743","743","P","592",0.571081794638953,"Y02","Z12","02","12",26,7,27,7,0.787878787878788,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00623885918003564,0.490566037735849,0.493761140819964,0.8
"P_592_754","754","P","592",0.387213017580384,"Y02","X02","02","02",26,7,30,2,0.787878787878788,0.9375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.149621212121212,0.198473282442748,0.350378787878788,0.5
"P_592_757","757","P","592",0.844316440264716,"Y02","Y15","02","15",26,7,16,13,0.787878787878788,0.551724137931034,"P",136,592,79,757,51,0,1,592,757,0.236154649947753,0.751111111111111,0.736154649947753,0.89
"P_592_778","778","P","592",0.603034217754916,"Y02","Y06","02","06",26,7,21,11,0.787878787878788,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.131628787878788,0.660508083140877,0.631628787878788,0.62
"P_592_782","782","P","592",0.68723278813237,"Y02","Z14","02","14",26,7,20,13,0.787878787878788,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.181818181818182,0.707112970711297,0.681818181818182,0.86
"P_592_786","786","P","592",0.5075,"Y02","W03","02","03",26,7,26,7,0.787878787878788,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.53
"P_592_789","789","P","592",0.541608177361854,"Y02","X07","02","07",26,7,25,7,0.787878787878788,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00662878787878785,0.509803921568627,0.506628787878788,0.65
"P_592_790","790","P","592",0.663628894579599,"Y02","X09","02","09",26,7,19,14,0.787878787878788,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.212121212121212,0.732394366197183,0.712121212121212,0.71
"P_592_793","793","P","592",0.511081794638953,"Y02","X04","02","04",26,7,27,7,0.787878787878788,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00623885918003564,0.490566037735849,0.493761140819964,0.56
"P_592_794","794","P","592",0.564907235216047,"Y02","Z07","02","07",26,7,23,8,0.787878787878788,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0459433040078201,0.563685636856369,0.54594330400782,0.65
"P_592_805","805","P","592",0.607282772476143,"Y02","W12b","02","12",26,7,22,8,0.787878787878788,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0545454545454546,0.574585635359116,0.554545454545455,0.8
"P_592_810","810","P","592",0.719599527887571,"Y02","Y07","02","07",26,7,22,10,0.787878787878788,0.6875,"P",138,592,73,810,65,0,1,592,810,0.100378787878788,0.628019323671497,0.600378787878788,0.65
"P_592_814","814","P","592",0.726816440264716,"Y02","Y16b","02","16",26,7,16,13,0.787878787878788,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.236154649947753,0.751111111111111,0.736154649947753,0.92
"P_592_817","817","P","592",0.567767569310123,"Y02","Z08","02","08",26,7,24,8,0.787878787878788,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0378787878787878,0.553191489361702,0.537878787878788,0.68
"P_592_818","818","P","592",0.678628894579599,"Y02","Z11a","02","11",26,7,19,14,0.787878787878788,0.575757575757576,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.212121212121212,0.732394366197183,0.712121212121212,0.77
"P_592_820","820","P","592",0.726816440264716,"Y02","W16b","02","16",26,7,16,13,0.787878787878788,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.236154649947753,0.751111111111111,0.736154649947753,0.92
"P_592_822","822","P","592",0.489802214763291,"Y02","Y12","02","12",26,7,29,3,0.787878787878788,0.90625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.118371212121212,0.277580071174377,0.381628787878788,0.8
"P_592_825","825","P","592",0.630307307181567,"Y02","Z11b","02","11",26,7,23,11,0.787878787878788,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.111408199643494,0.639821029082774,0.611408199643494,0.77
"P_592_827","827","P","592",0.574621572014684,"Y02","Z05","02","05",26,7,23,10,0.787878787878788,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0909090909090908,0.617577197149644,0.590909090909091,0.59
"P_592_829","829","P","592",0.625534217754916,"Y02","W09","02","09",26,7,21,11,0.787878787878788,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.131628787878788,0.660508083140877,0.631628787878788,0.71
"P_592_840","840","P","592",0.589621572014684,"Y02","W07","02","07",26,7,23,10,0.787878787878788,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0909090909090908,0.617577197149644,0.590909090909091,0.65
"P_592_843","843","P","592",0.601019749975906,"Y02","W05","02","05",26,7,20,11,0.787878787878788,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.142717497556207,0.671361502347418,0.642717497556207,0.59
"P_592_849","849","P","592",0.542407235216047,"Y02","Y04","02","04",26,7,23,8,0.787878787878788,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0459433040078201,0.563685636856369,0.54594330400782,0.56
"P_592_850","850","P","592",0.672813428401664,"Y02","Y14","02","14",26,7,21,12,0.787878787878788,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.151515151515151,0.679738562091503,0.651515151515151,0.86
"P_592_853","853","P","592",0.538421309872923,"Y02","W06","02","06",26,7,24,7,0.787878787878788,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0136852394916911,0.52,0.513685239491691,0.62
